accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.136,0.4008,0.27030679763169296,5,8,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1748,0.4504,0.3123773301892009,20,8,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.188,0.4576,0.32726508244413066,50,8,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.09,0.2928,0.20395253066024874,1,9,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1496,0.4088,0.2833320623525702,5,9,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.178,0.4424,0.311918698884665,20,9,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.184,0.4648,0.3228902067687884,50,9,layer1.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.088,0.2692,0.19465237781990033,1,0,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1572,0.3936,0.28326884996889795,5,0,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1776,0.4612,0.31925178048670655,20,0,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1836,0.4864,0.33493303874724656,50,0,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0968,0.2848,0.20807453364949147,1,1,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1492,0.3956,0.28099638811722627,5,1,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1816,0.48,0.3278023611243866,20,1,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1828,0.4816,0.33182033850808573,50,1,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1048,0.2776,0.207231117423724,1,2,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1548,0.418,0.2873412739115537,5,2,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1804,0.4792,0.3257065748583348,20,2,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1896,0.4892,0.33716351944424583,50,2,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0808,0.26,0.18932282164888733,1,3,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1472,0.4024,0.2832940136707356,5,3,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1704,0.4716,0.3185110094153199,20,3,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1852,0.4888,0.3344713028919756,50,3,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0908,0.2736,0.19928869686120582,1,4,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1384,0.4032,0.272033621440861,5,4,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1772,0.4632,0.31981638334647805,20,4,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1904,0.4792,0.33666078471217575,50,4,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0764,0.248,0.17927453608601762,1,5,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1464,0.402,0.27817795400630707,5,5,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1816,0.4424,0.31741194371633963,20,5,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1928,0.4608,0.3325437278695903,50,5,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0912,0.2796,0.1998941261838355,1,6,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1524,0.4128,0.2857859774952183,5,6,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1908,0.4656,0.32859765971801347,20,6,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1976,0.4728,0.3366592661140139,50,6,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0844,0.2836,0.19833135241676192,1,7,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.146,0.4108,0.2796731935115365,5,7,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.182,0.4724,0.3258607360530669,20,7,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1912,0.4856,0.33624762075109804,50,7,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0812,0.2608,0.18653013708183405,1,8,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1416,0.422,0.2789226200434073,5,8,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1864,0.46,0.324110766540846,20,8,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.204,0.474,0.34001382541375763,50,8,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0932,0.294,0.20784193394127784,1,9,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.154,0.4184,0.28970525764125915,5,9,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1816,0.4584,0.31842273771032586,20,9,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1908,0.4744,0.3327911250068128,50,9,layer1.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.086,0.2736,0.19441091883081163,1,0,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1536,0.4004,0.28368649134179463,5,0,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1792,0.4664,0.3224239042997068,20,0,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1916,0.4932,0.34019164345853375,50,0,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0916,0.2848,0.20728175341994087,1,1,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1564,0.4028,0.2873550480189749,5,1,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1856,0.4752,0.33052485069042475,20,1,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1932,0.4804,0.3391368915020272,50,1,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1032,0.2844,0.20826208920973557,1,2,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.156,0.4168,0.2853557279375381,5,2,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.19,0.4772,0.3314640249177868,20,2,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.19,0.4884,0.33649721468153054,50,2,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0824,0.2668,0.19292792454510743,1,3,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1584,0.4076,0.28987034498820863,5,3,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.178,0.4728,0.32424849489683666,20,3,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1908,0.492,0.33979036097908905,50,3,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0844,0.2804,0.19715590218180268,1,4,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1496,0.3964,0.27890482186872406,5,4,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1888,0.472,0.33091686474413934,20,4,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2,0.4888,0.3436624220929646,50,4,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0784,0.25,0.18150075771276705,1,5,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1512,0.4028,0.2804180406950389,5,5,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1816,0.4556,0.3192353602008668,20,5,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1916,0.4708,0.3324080505129737,50,5,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0948,0.284,0.20243365272091957,1,6,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1488,0.4172,0.2844400519212553,5,6,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1892,0.4608,0.3278766112216854,20,6,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1948,0.478,0.3374808413363619,50,6,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0884,0.288,0.20068597648506858,1,7,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.15,0.4152,0.2854082515237975,5,7,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1816,0.4712,0.32915153479270376,20,7,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.198,0.4848,0.34053001982706343,50,7,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0824,0.2568,0.18761726908641196,1,8,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1532,0.424,0.28747404569842544,5,8,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.188,0.4648,0.3278382714655087,20,8,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2016,0.4808,0.3425684380889561,50,8,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0984,0.2976,0.21139068771740416,1,9,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1608,0.4168,0.29195676645456925,5,9,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1856,0.4616,0.32235680312922255,20,9,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1868,0.4776,0.3313415090734936,50,9,layer2.0.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0896,0.2844,0.20106322811926614,1,0,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.164,0.4196,0.29599324016484446,5,0,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.19,0.4888,0.3367112930978782,20,0,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2064,0.5096,0.3589037060895142,50,0,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1,0.2984,0.21629591860159894,1,1,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1668,0.4292,0.30028375326217427,5,1,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2024,0.5056,0.3487169624033707,20,1,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2084,0.502,0.3540404006120515,50,1,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1088,0.2984,0.2157823537367425,1,2,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1608,0.43,0.296558756574143,5,2,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2008,0.5008,0.3465311667043646,20,2,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2072,0.512,0.35456346425136304,50,2,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.09,0.2824,0.2016694824499898,1,3,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1684,0.4344,0.30309591813914716,5,3,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1916,0.4996,0.3392777767999404,20,3,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2044,0.5096,0.35442522411392147,50,3,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0904,0.2964,0.2067293258772183,1,4,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.154,0.4188,0.28939601184601393,5,4,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1992,0.4904,0.34548031507902066,20,4,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.212,0.5068,0.3586086233524945,50,4,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0812,0.2532,0.18569016227016308,1,5,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1648,0.4164,0.29492856300799525,5,5,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.192,0.4756,0.33376669145843013,20,5,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.204,0.4888,0.34643126014929887,50,5,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0956,0.2968,0.2072947387521834,1,6,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1596,0.4324,0.2966750129538882,5,6,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2068,0.4752,0.344192152759511,20,6,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2076,0.496,0.3522256629548379,50,6,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0908,0.2948,0.20765521200565681,1,7,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1648,0.434,0.30021358981411306,5,7,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2,0.4944,0.3455995392009866,20,7,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2136,0.51,0.35780862350477016,50,7,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0864,0.27,0.19296198005392273,1,8,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1612,0.4428,0.30060363076745983,5,8,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.206,0.4908,0.34432002487204705,20,8,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2152,0.502,0.35706952657242247,50,8,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1012,0.3096,0.21672807645957945,1,9,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.17,0.4304,0.3038989144139285,5,9,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1948,0.4844,0.3353212679648274,20,9,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2088,0.4972,0.35126319157954694,50,9,layer2.1.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.092,0.2856,0.20100698881016432,1,0,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1604,0.4116,0.29219748786880434,5,0,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1944,0.4876,0.33910224979571685,20,0,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2112,0.5112,0.3598300193791535,50,0,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.096,0.308,0.21482034858007545,1,1,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1668,0.4256,0.30165645792417384,5,1,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2032,0.498,0.3481528631255895,20,1,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2108,0.5048,0.3557715903007101,50,1,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1096,0.29,0.21466724868745823,1,2,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1656,0.4192,0.2983340038244079,5,2,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2008,0.4928,0.3444694642028684,20,2,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2116,0.5016,0.3551737513359694,50,2,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0912,0.2828,0.20236351749716538,1,3,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1596,0.4284,0.2972326620093634,5,3,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1884,0.4952,0.3369097152912219,20,3,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2056,0.5096,0.3539968469869982,50,3,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0892,0.2856,0.2044411897332661,1,4,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1536,0.418,0.2883351726400581,5,4,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1968,0.49,0.34180251272983797,20,4,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2144,0.5088,0.35875024224078145,50,4,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0828,0.2512,0.18527879733807287,1,5,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1632,0.4124,0.29188679570126863,5,5,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1812,0.4652,0.32538184266010667,20,5,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2092,0.4824,0.347738873220696,50,5,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.096,0.2932,0.20696258037271972,1,6,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1584,0.438,0.29675998726936936,5,6,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2076,0.4792,0.34391920371920726,20,6,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2056,0.4932,0.3492083258982451,50,6,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0896,0.2936,0.20469437283778508,1,7,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.17,0.4316,0.30250766161779163,5,7,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2056,0.4956,0.3468532487649939,20,7,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2168,0.514,0.3581702412611282,50,7,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0892,0.2636,0.19374599945939577,1,8,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1688,0.4352,0.30230415681262746,5,8,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2008,0.4808,0.34191135788785276,20,8,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2172,0.5028,0.35666234738243596,50,8,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1024,0.3088,0.2167344306596915,1,9,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1672,0.4356,0.30136143747801036,5,9,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2,0.48,0.338544080338945,20,9,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2116,0.4992,0.35191348585297094,50,9,layer2.2.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0964,0.2908,0.20512888168092883,1,0,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1728,0.4292,0.3038341407639032,5,0,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2008,0.4948,0.3478110992916036,20,0,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2232,0.5224,0.3696964614106675,50,0,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1016,0.3172,0.2221467772988099,1,1,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1672,0.438,0.30488256004351794,5,1,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2148,0.514,0.35882274885441473,20,1,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2172,0.516,0.36427685324752107,50,1,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1124,0.2968,0.22001836212145853,1,2,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1696,0.4372,0.30506219735341245,5,2,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2068,0.5156,0.35396610804628204,20,2,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.224,0.5248,0.3695849488026116,50,2,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0992,0.2896,0.20983017175643387,1,3,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1668,0.4388,0.30672625250379193,5,3,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1948,0.5124,0.34787591755087627,20,3,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2156,0.528,0.3648529514877778,50,3,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.0948,0.2988,0.21236361315234376,1,4,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.156,0.4252,0.29318422606617256,5,4,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.208,0.496,0.35185854179885706,20,4,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.2172,0.5284,0.3672219126988411,50,4,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.078,0.26,0.18534195935917294,1,5,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
0.1648,0.4232,0.2967434727647031,5,5,layer2.3.relu,ResNet50,Scene Classification,Supervised,Taskonomy
