accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1272,0.3416,0.24399153144658972,20,4,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1424,0.3728,0.26193454878366007,50,4,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0512,0.1724,0.13394885965673076,1,5,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.09,0.2724,0.19395148863870196,5,5,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1352,0.3476,0.2500326009931029,20,5,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1372,0.3672,0.25551335606788467,50,5,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.064,0.2004,0.150692488585965,1,6,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0912,0.296,0.20560118502503033,5,6,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1308,0.3484,0.2466240464424366,20,6,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1408,0.3652,0.26070113737764483,50,6,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0496,0.1924,0.14084100899045257,1,7,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0904,0.2728,0.19666712905019418,5,7,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.116,0.3252,0.23133471868723673,20,7,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1392,0.358,0.25355833608154216,50,7,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0636,0.2044,0.1530265882208054,1,8,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0944,0.298,0.20711190242501185,5,8,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1228,0.3364,0.23829517457699262,20,8,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1416,0.3532,0.25439718767373604,50,8,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0708,0.2124,0.15952870579915418,1,9,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.096,0.3,0.2089923046770271,5,9,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1256,0.3332,0.23997642791489543,20,9,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.142,0.3552,0.25645337177619315,50,9,layer3.4.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0544,0.196,0.14225003533156058,1,0,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0912,0.2632,0.19236874719035274,5,0,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1116,0.3176,0.22199543681234726,20,0,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1224,0.33,0.23414476167494466,50,0,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0484,0.1808,0.1332190844858326,1,1,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0864,0.2568,0.1908216218755246,5,1,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1056,0.306,0.21688808883514213,20,1,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1184,0.3392,0.23470649828667514,50,1,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0568,0.1824,0.13923790275886053,1,2,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.09,0.2672,0.19330020858393465,5,2,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1064,0.3032,0.21862196989204594,20,2,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1252,0.3276,0.23595184489697008,50,2,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0416,0.1644,0.12456851234223221,1,3,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0816,0.27,0.1880841917383285,5,3,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1112,0.3204,0.22390409023885868,20,3,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.124,0.3368,0.2357615816070348,50,3,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0504,0.1864,0.13756791270933091,1,4,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0932,0.2612,0.1914943999600822,5,4,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.104,0.31,0.2178044080089287,20,4,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1244,0.334,0.23693959877928164,50,4,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0532,0.1672,0.13135211422576543,1,5,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0788,0.2488,0.17921398673241642,5,5,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.112,0.3136,0.22298876285026198,20,5,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1172,0.3296,0.22962637647251657,50,5,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0584,0.1824,0.1409706490521591,1,6,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0856,0.2708,0.19237909244049184,5,6,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1132,0.3196,0.22529642537370043,20,6,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1224,0.3336,0.23639160595282482,50,6,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.05,0.1864,0.1370474693779807,1,7,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0748,0.2484,0.17691314175948283,5,7,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.102,0.2948,0.21044901234890181,20,7,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1152,0.328,0.22620955406698282,50,7,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0596,0.1896,0.14480771462963765,1,8,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.082,0.2732,0.18938742702825456,5,8,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1056,0.2988,0.21418428802995604,20,8,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1228,0.3276,0.23049691854351637,50,8,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0648,0.2048,0.15193230327405988,1,9,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0888,0.2788,0.19449536487067434,5,9,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1148,0.3096,0.22288089802453478,20,9,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.122,0.3176,0.2314940205272594,50,9,layer3.5.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0512,0.1828,0.1374681131013269,1,0,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0788,0.2408,0.177118186441347,5,0,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0924,0.2808,0.1993441907082312,20,0,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.094,0.2932,0.20575552770451622,50,0,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0444,0.1652,0.12897235263672122,1,1,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.074,0.2408,0.17609459853675932,5,1,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0816,0.268,0.19158459964019545,20,1,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.092,0.2976,0.20661111160503648,50,1,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.048,0.172,0.13397238160167474,1,2,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0776,0.2384,0.17715924329367777,5,2,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0908,0.2724,0.19768045129989453,20,2,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1004,0.294,0.2091043936785818,50,2,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.04,0.1576,0.12345771327452992,1,3,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.072,0.2436,0.17417793746915608,5,3,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.092,0.2884,0.2018771215234009,20,3,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1012,0.3012,0.21321715380994902,50,3,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0452,0.1704,0.1304886639749789,1,4,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0756,0.2344,0.17324295113121196,5,4,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0912,0.2764,0.19865506676214123,20,4,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0976,0.2908,0.20867825553854383,50,4,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.046,0.1544,0.12824164582049014,1,5,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0624,0.2208,0.16033889170446122,5,5,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0924,0.2788,0.19807684313942067,20,5,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0912,0.292,0.20135402664915172,50,5,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0464,0.1712,0.13279659959494153,1,6,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0792,0.242,0.17929412957738444,5,6,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0904,0.2732,0.1977015458483859,20,6,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0976,0.29,0.2081223885381835,50,6,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0436,0.1728,0.12955477933825632,1,7,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0616,0.226,0.1631599375070675,5,7,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0844,0.2676,0.18982908392771564,20,7,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.092,0.2864,0.199181802219928,50,7,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0528,0.1784,0.13784075720847017,1,8,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0624,0.2484,0.1692836383564716,5,8,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0868,0.2536,0.19005214660031047,20,8,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0992,0.2828,0.20400749583826663,50,8,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0544,0.184,0.1435759619256047,1,9,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.07,0.2416,0.1736094968536733,5,9,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0916,0.2816,0.19861189568410792,20,9,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1004,0.2812,0.20602034337838698,50,9,layer4.0.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0536,0.1852,0.13903982829404735,1,0,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0772,0.2432,0.17711110851698458,5,0,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.094,0.28,0.20051549473026273,20,0,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0924,0.296,0.20508631942152855,50,0,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0404,0.1672,0.12771348329879714,1,1,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0732,0.2396,0.17576540239885433,5,1,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.082,0.2748,0.19308165577179415,20,1,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0944,0.2972,0.20799695860863418,50,1,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.044,0.1648,0.13053825547951436,1,2,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0788,0.2404,0.1775617215599948,5,2,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0892,0.274,0.1967898082437619,20,2,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1016,0.294,0.20997526256029295,50,2,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0384,0.16,0.12336906326016683,1,3,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0704,0.2472,0.1735904494191532,5,3,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0912,0.2852,0.20207388158752357,20,3,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1044,0.2992,0.21429425581714653,50,3,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0468,0.1712,0.13164639107887385,1,4,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0728,0.2368,0.1722760087848412,5,4,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0896,0.2808,0.19751990975031175,20,4,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0984,0.2928,0.2098402999284777,50,4,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.046,0.1584,0.1288014298291586,1,5,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0664,0.22,0.16366374550164314,5,5,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.096,0.278,0.20049858438833126,20,5,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0916,0.2892,0.2016060785926317,50,5,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.044,0.1704,0.13208440901339924,1,6,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0788,0.2412,0.17880944857158237,5,6,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0908,0.2752,0.1982636946444207,20,6,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0988,0.2884,0.20866838181643058,50,6,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0452,0.1736,0.1302972563999389,1,7,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0612,0.2244,0.162963902458183,5,7,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0844,0.2688,0.1906641042300572,20,7,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0928,0.2852,0.1997961257840089,50,7,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.058,0.1728,0.14042848110559397,1,8,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0628,0.2448,0.16919268808534904,5,8,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0888,0.2632,0.1927098448082582,20,8,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1004,0.2868,0.2058256406873937,50,8,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0576,0.1912,0.14540023096024812,1,9,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0688,0.2428,0.1732072841429315,5,9,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0904,0.2788,0.19856262020384077,20,9,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0984,0.2828,0.20524028166962222,50,9,layer4.1.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.054,0.1876,0.14132712346910492,1,0,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.086,0.2504,0.18574434422143163,5,0,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0976,0.2956,0.20837540602934573,20,0,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0984,0.3052,0.21464830704303287,50,0,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0424,0.168,0.13127444765461602,1,1,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0812,0.2412,0.18278955872005173,5,1,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0908,0.2848,0.20246976459200644,20,1,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1036,0.3168,0.2192997138921113,50,1,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0436,0.1728,0.13333924833593574,1,2,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0824,0.2528,0.18522268907243308,5,2,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0996,0.2864,0.2086454245147629,20,2,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1132,0.3052,0.22294883007429617,50,2,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0388,0.1608,0.12618475005284208,1,3,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0776,0.2516,0.180916962932664,5,3,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0968,0.2968,0.2092236311062078,20,3,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1112,0.3172,0.2232346151633187,50,3,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0488,0.17,0.1339902074617192,1,4,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0796,0.2496,0.18174708561061365,5,4,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1,0.2936,0.2098875618989056,20,4,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1,0.3152,0.2161888956255123,50,4,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0524,0.1628,0.13358225706537818,1,5,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0716,0.2412,0.17269507387916602,5,5,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0992,0.2928,0.20944661027913444,20,5,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1044,0.3032,0.21486846692615977,50,5,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0448,0.1828,0.13467470420034852,1,6,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.082,0.2588,0.18536904651538816,5,6,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0992,0.2936,0.2086196860741285,20,6,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1064,0.3076,0.2196107779474082,50,6,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0472,0.1764,0.13299040792975184,1,7,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0688,0.2416,0.17128130262913943,5,7,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0936,0.2832,0.2016763643178793,20,7,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1004,0.3036,0.21076479998149275,50,7,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0532,0.172,0.13781063946845978,1,8,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.068,0.2556,0.1778205711239852,5,8,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0956,0.2856,0.20257243035228933,20,8,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.1076,0.3,0.2166779631215298,50,8,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0596,0.1888,0.14879987745946166,1,9,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0792,0.254,0.18458861617907044,5,9,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0932,0.302,0.205745495561068,20,9,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.106,0.2944,0.21648712452481758,50,9,layer4.2.relu,ResNet50,Non-Fixated Pose Estimation,Supervised,Taskonomy
0.0448,0.1912,0.13346998536446442,1,0,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.1592,0.3904,0.283838268889769,5,0,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.2012,0.4892,0.3425386917404085,20,0,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.2292,0.532,0.37227468647919815,50,0,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.0568,0.2016,0.14805406479487287,1,1,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.1436,0.3896,0.27241884799766675,5,1,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.2208,0.5104,0.3633297874380356,20,1,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.2352,0.5312,0.3771996843804871,50,1,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.0736,0.1944,0.1558992086354625,1,2,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.1588,0.3936,0.28662764874744057,5,2,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.22,0.502,0.3590666677883888,20,2,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.2416,0.5332,0.38140626075889256,50,2,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.0436,0.1944,0.1325467792192788,1,3,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.1376,0.3916,0.270413223890391,5,3,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
0.2104,0.504,0.3515586112146067,20,3,layer1.0.relu,ResNet50,Point Matching,Supervised,Taskonomy
