accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0972,0.2888,0.20655334544372958,50,6,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0504,0.1668,0.1354324166004905,1,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0816,0.2416,0.18031080896628396,5,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0932,0.264,0.19580916321604822,20,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0964,0.2768,0.20460299616238434,50,7,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.05,0.1752,0.13543567010400828,1,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0816,0.2396,0.1810643042454145,5,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0936,0.276,0.20187327403549787,20,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.1068,0.2924,0.21554113795186836,50,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0508,0.182,0.14053208821916754,1,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0752,0.244,0.17743263723444702,5,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.09,0.2728,0.1956509979626484,20,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0936,0.288,0.20398223669572363,50,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0504,0.1836,0.14002284060266854,1,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0716,0.2272,0.16785017113995476,5,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.09,0.2536,0.19140110686261,20,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0908,0.2784,0.19640340626160044,50,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.052,0.1744,0.13685972992251774,1,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0788,0.2288,0.17534630699748943,5,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0928,0.2568,0.19488507531583082,20,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0936,0.2696,0.19866187958980505,50,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0436,0.152,0.12663849051365686,1,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0748,0.2436,0.17485018472793937,5,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0852,0.258,0.18716898332572982,20,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.094,0.2764,0.19932380459359436,50,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0492,0.1764,0.13497040521562584,1,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0576,0.2392,0.16356584042775493,5,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0876,0.2624,0.19372661106647662,20,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0896,0.2696,0.19651968182804144,50,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.044,0.1616,0.12745546167397462,1,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.072,0.2356,0.16942195637699875,5,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0784,0.262,0.18595361673055916,20,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0988,0.2752,0.20440483221422112,50,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.038,0.1532,0.12077696608954913,1,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0628,0.2204,0.161432700038518,5,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0824,0.254,0.18589488997003084,20,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0856,0.27,0.19226159035153814,50,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0488,0.174,0.13375834221316246,1,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0644,0.2128,0.16150511321820635,5,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0772,0.2472,0.1834702676744457,20,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.094,0.2664,0.19737519258711003,50,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0436,0.1584,0.12955780383398507,1,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0764,0.2352,0.17312675549135967,5,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0868,0.2488,0.18625647909954904,20,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0916,0.2684,0.19618857608277981,50,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0532,0.1708,0.1355620831980502,1,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0796,0.2344,0.17468115007631577,5,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0868,0.2608,0.19048376945131057,20,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0952,0.2744,0.2001898730559245,50,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0516,0.1864,0.14128809651257984,1,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0712,0.2316,0.17205627594273948,5,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0916,0.256,0.19210384407602926,20,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0916,0.2664,0.1951717764081997,50,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.062,0.202,0.15544353806895625,1,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.096,0.2808,0.2027137734960427,5,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1052,0.3184,0.22272992517536178,20,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1088,0.3228,0.22723443186360154,50,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0556,0.1784,0.14159078376566236,1,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0872,0.2668,0.19397306544476714,5,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1136,0.33,0.23296303648074435,20,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.116,0.3388,0.23869958240296538,50,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0456,0.1636,0.13174209347799126,1,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.082,0.2588,0.1894065808388685,5,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1184,0.3044,0.228572787922345,20,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1188,0.338,0.23597847217487528,50,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.062,0.1968,0.1532449101049115,1,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.2804,0.19959919308889532,5,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1084,0.3184,0.22419767199316848,20,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1156,0.3224,0.23078175104953771,50,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.052,0.194,0.14523244400878116,1,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0824,0.268,0.18986019750140035,5,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1116,0.3268,0.2306554472934974,20,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1108,0.3548,0.23846387450850576,50,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.042,0.1636,0.12955354920052445,1,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.086,0.2636,0.1941199267984708,5,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1004,0.3036,0.21601946009919198,20,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1116,0.3304,0.22932674746838771,50,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0512,0.1748,0.13891782880452885,1,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.092,0.2724,0.1991093245738795,5,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1112,0.3224,0.23013633785504298,20,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1144,0.3284,0.23362280801960134,50,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0496,0.1828,0.14142642784776002,1,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0916,0.2704,0.1980116995436118,5,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1096,0.2988,0.22168322662816553,20,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1164,0.332,0.23324476359511537,50,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.1824,0.14209437498459215,1,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.096,0.2792,0.20333310120164894,5,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.114,0.3236,0.23168698103253477,20,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1232,0.3408,0.2410314657752033,50,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.062,0.1852,0.14797282808780862,1,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0828,0.2696,0.1894370580556358,5,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1104,0.3208,0.2265699775170147,20,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.11,0.3292,0.22855560698668947,50,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0592,0.2108,0.15384176158710958,1,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0988,0.272,0.20220308516121413,5,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1108,0.3016,0.2231587298737294,20,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1072,0.3048,0.22260245035618673,50,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0484,0.1672,0.13292446357932514,1,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0872,0.2552,0.19177512560416957,5,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1192,0.324,0.23499898412400494,20,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.118,0.3312,0.2365183510602558,50,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.044,0.1644,0.1300059880725246,1,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0776,0.2528,0.18309986100373982,5,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.114,0.2932,0.22101516490248876,20,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1156,0.3264,0.23060967969609183,50,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0572,0.1848,0.1460248666550922,1,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0916,0.2716,0.19705908374033826,5,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.108,0.3096,0.2211839961545787,20,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.112,0.3224,0.22788465787842202,50,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0572,0.1988,0.14852957111857099,1,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0824,0.2632,0.18899459516210507,5,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1092,0.318,0.22542671718629959,20,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1096,0.3364,0.2322489515915487,50,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0424,0.1632,0.12967640929965915,1,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0912,0.2548,0.1934343445608018,5,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1088,0.3048,0.2215466775898387,20,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1104,0.3244,0.22813207980184896,50,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0488,0.1828,0.14098787932088172,1,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0888,0.2692,0.19439326507559887,5,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.102,0.3156,0.2207017982946324,20,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1096,0.3248,0.22807058693325652,50,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0504,0.1768,0.13833025043223748,1,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0892,0.2724,0.19687787712003124,5,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.3044,0.21671686673436333,20,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1096,0.3228,0.22765110265257676,50,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0612,0.1788,0.14584978288049455,1,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0984,0.2808,0.20469655022802719,5,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1116,0.3148,0.22788847424316905,20,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1188,0.3284,0.23436710450082296,50,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.1912,0.14763472141300044,1,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0792,0.256,0.18408784281172522,5,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.106,0.3016,0.21835120900910984,20,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1088,0.312,0.22293506428564006,50,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0608,0.2016,0.15150265403217578,1,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0916,0.2508,0.1918324138687164,5,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0944,0.2848,0.2067299359951872,20,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1,0.28,0.21053291533952379,50,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0476,0.1544,0.12768928878691366,1,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0796,0.2328,0.17796268571599558,5,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1128,0.296,0.21986285924349527,20,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1116,0.3072,0.2235618501348532,50,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0468,0.164,0.13059665029437723,1,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0768,0.236,0.17797892748011632,5,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0972,0.2668,0.20095360388886918,20,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.104,0.3,0.2118981107423215,50,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0616,0.1772,0.14588161815276152,1,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.082,0.2508,0.1838946298750399,5,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0976,0.292,0.20796329234436084,20,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.294,0.2153837834714116,50,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.054,0.1852,0.1438226194371716,1,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0856,0.252,0.18415873399129035,5,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1024,0.298,0.21428002736679214,20,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1124,0.3088,0.22375213196272076,50,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0468,0.1764,0.13554990679307133,1,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.082,0.2424,0.18261203879161111,5,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.2856,0.2082349677119054,20,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1084,0.2948,0.21579949544448737,50,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0524,0.1896,0.1426751229152589,1,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0844,0.2524,0.18584733032851192,5,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0972,0.2896,0.20797367087637966,20,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.102,0.2976,0.214455233241825,50,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0424,0.1616,0.12871219424980587,1,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.078,0.2544,0.1810426794438709,5,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1,0.2724,0.2036961837183377,20,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.2976,0.21343402149177138,50,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0492,0.1716,0.13481557479422274,1,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2404,0.1847103903792837,5,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1036,0.2864,0.214065601817587,20,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1128,0.2988,0.22100334369967922,50,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0584,0.1784,0.14430064272412782,1,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.074,0.2336,0.17349677544033645,5,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0996,0.284,0.2064565351991826,20,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1008,0.2864,0.21013643603165155,50,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0624,0.2,0.1523982077007427,1,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0896,0.2476,0.1894636751462394,5,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0872,0.276,0.1978603681720399,20,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.096,0.2832,0.20683731354647994,50,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0528,0.1508,0.13032690217730325,1,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0716,0.2316,0.17170799753063234,5,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1112,0.2896,0.21786139150362333,20,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1024,0.3008,0.21541914290188233,50,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0444,0.1636,0.1287625664328774,1,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0784,0.246,0.17878486459860157,5,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.096,0.2524,0.19722213018469542,20,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1044,0.29,0.21132642971412396,50,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0564,0.1764,0.14082156740300578,1,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0744,0.2548,0.17849868395415852,5,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.2804,0.20434815249261723,20,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0964,0.3012,0.2104014235034273,50,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.046,0.182,0.13580582337877717,1,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.088,0.2468,0.18508535922756444,5,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1056,0.2888,0.2111117383693705,20,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1008,0.2952,0.2124119359808089,50,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0468,0.1716,0.1317484835295416,1,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.2368,0.17889239622713918,5,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2828,0.2039124193345937,20,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.2996,0.208419024524211,50,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0504,0.1828,0.14021083837529594,1,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0796,0.2428,0.1795798243118092,5,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.094,0.2768,0.20298501619225606,20,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1008,0.2884,0.2104479232325115,50,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.04,0.1648,0.12731835903617778,1,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0792,0.2424,0.17860996151420114,5,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0956,0.2604,0.19832882375291616,20,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.2916,0.20666702086683866,50,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0452,0.1604,0.12934617555987685,1,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.078,0.236,0.17912236498352999,5,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0972,0.2768,0.20700710373858605,20,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1144,0.2952,0.22007321692037482,50,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0576,0.1784,0.14013383950936345,1,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0748,0.226,0.1709349741443065,5,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1016,0.2728,0.2032044692742339,20,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1008,0.2796,0.2078214389969068,50,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0556,0.1736,0.14008085980044097,1,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0884,0.238,0.1843152416220014,5,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0828,0.238,0.18388375278796185,20,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2648,0.19109957824540622,50,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0424,0.1484,0.12210976054121943,1,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0668,0.2136,0.16146180949262612,5,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0896,0.2724,0.19447339635485558,20,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2744,0.20252346259403833,50,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0444,0.1728,0.12990580790023842,1,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0748,0.2332,0.17189196942359103,5,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.2424,0.18912222323116423,20,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.2648,0.19598551267664643,50,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0468,0.1668,0.13140218257902,1,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0728,0.2272,0.16856849908556049,5,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2516,0.18751094117292263,20,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0912,0.2688,0.1966618052904029,50,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.046,0.1824,0.13590476190115178,1,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0788,0.228,0.17287197932252057,5,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.26,0.1983351733326444,20,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0976,0.2736,0.2015103679565361,50,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.17,0.13688855348807252,1,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.082,0.2344,0.17783262417313622,5,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0996,0.2544,0.19854868373765988,20,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0968,0.2648,0.19762380158535706,50,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0476,0.1772,0.13626047846859807,1,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.2284,0.1751258404279177,5,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0888,0.254,0.18998129489867496,20,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0936,0.2632,0.19555724144233422,50,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0448,0.1512,0.12617560144854842,1,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0732,0.2196,0.16789987415487975,5,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0856,0.2488,0.18505457906176023,20,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0888,0.262,0.19140199284280537,50,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0448,0.1544,0.12550837061640238,1,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.08,0.2184,0.1711236768316942,5,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0828,0.2448,0.18679808556669628,20,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0952,0.268,0.19832584905818507,50,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0544,0.162,0.13382011070583888,1,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0684,0.21,0.16129944465677126,5,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.248,0.19030308960668643,20,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0896,0.252,0.1885687765224766,50,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0556,0.1644,0.13859206657485804,1,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.2304,0.17938371835492808,5,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0812,0.2268,0.1781102421607348,20,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.084,0.246,0.1828707345628946,50,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0448,0.1532,0.12402853776671804,1,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0652,0.2036,0.15766061939153583,5,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0852,0.2616,0.18716053306783212,20,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0928,0.254,0.19271195099148533,50,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0404,0.1608,0.12470484543909809,1,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0724,0.2188,0.1675546633622775,5,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0904,0.2372,0.18394172595701613,20,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.2472,0.18707739088282008,50,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.044,0.1648,0.12783808156430684,1,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0708,0.2144,0.1601360330143103,5,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.084,0.2396,0.18153777490994397,20,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2476,0.1871287555314523,50,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0496,0.1736,0.1365031081973027,1,4,layer2.2.relu,ResNet50,None,Untrained,PyTorch
