variance,layer,architecture,task,kind,source,n
0.046295043,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.047288846,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.04786689,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.028188746,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.04822634,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.04957243,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.050223447,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.051129863,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.052220684,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.055529214,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.055894792,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.056702193,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.057130806,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.058286082,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0597414,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.061047986,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.06419461,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.06629379,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.048785318,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.020699745,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.028133532,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.027812393,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022089832,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022181233,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022222329,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022250839,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022278685,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022334887,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022406513,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022433113,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022453846,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022526883,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022569498,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022606695,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022612186,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022672707,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022758534,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02277832,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022846222,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022892373,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023001688,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023015536,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023131011,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023179429,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023192612,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0231959,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023286486,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023338722,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02335882,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.022068871,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023378968,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021965865,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02188881,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.020784738,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0208304,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.020869652,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.020916509,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02096771,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.020991957,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021051753,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021072542,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0211006,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021134688,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02116779,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021226348,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021255717,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02130625,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02131094,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021377325,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021429459,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021487493,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0215134,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02153773,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02158843,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021633793,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021658845,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021722734,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021752689,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021858038,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021882227,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.021945542,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023440307,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023509786,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023578737,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025659377,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025730759,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02577301,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02586363,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025948765,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025988745,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026051123,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026113225,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026151251,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026195453,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026386919,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02645638,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026532361,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026577426,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026685933,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02674525,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02687216,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02693504,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.026966566,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.027017223,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.027262388,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.027319629,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02740835,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02750591,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.027575878,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.027683258,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.027766943,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025595177,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025573542,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025448183,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025378594,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023602463,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02364074,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023748918,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023841137,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023879,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023936544,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.023991227,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024078527,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024121644,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024145082,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024223404,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02430635,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024348656,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.027981048,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024412801,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0245837,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024615573,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024637837,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024690323,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024806708,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024840113,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024889108,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.024930958,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025011268,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025057271,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025166636,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025233813,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.025318617,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.02450699,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.013976427,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.013952764,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.013924597,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008306538,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008309779,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008321402,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008325723,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008337284,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008365375,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008379268,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008401678,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008421308,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008426333,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008436049,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008463838,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008472501,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00848183,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00849886,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008530934,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008542201,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008554643,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00857862,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008582042,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00858715,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008594391,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008611439,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008621972,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008654017,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008660366,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008677626,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008279576,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008686493,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008262867,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008243126,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007847372,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007860487,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007875996,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007879223,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0078925975,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007919295,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007926173,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007951451,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007953012,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007967451,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007993111,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0080153,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008024089,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008030297,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008045568,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008073389,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0080864,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008097766,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008109292,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008129028,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008133933,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008152126,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008177032,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0081833685,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008204884,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00821185,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008226046,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008254763,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008699751,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008718546,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008749072,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009250223,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0092515,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009273292,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009282399,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009289682,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009315462,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009323437,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009349719,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00935646,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009383047,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00939067,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009404139,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0094137695,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009425401,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009442549,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009460658,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009489782,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009492828,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009511466,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009520572,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009537239,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009552766,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009570915,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009586429,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009614387,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009618845,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009628426,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009234612,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009213494,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009204443,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009176975,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0087634865,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008778637,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008800206,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0088167135,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008827073,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008837996,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008842875,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008855017,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008885467,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008894349,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008929238,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008931307,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.008948416,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007818763,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0089594405,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009001104,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009002065,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009006871,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00900812,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009034511,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009058782,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009066591,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009084209,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009103046,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00912788,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009134757,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009145148,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009159468,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0089777745,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.009648467,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0078082616,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0077899788,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0063098813,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0063398774,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006349073,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006379232,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0063945353,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006421108,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0064355177,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006465541,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0064846594,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006497109,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0065112524,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0065582213,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006562066,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0065747765,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0065856,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006606301,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0066275066,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0066475114,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006654941,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006659213,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0066728476,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0066954633,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0067226593,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0067244563,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006752645,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0067710737,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006786009,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0063027097,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0068054926,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0062910616,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0062569263,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0054864376,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0056031584,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0056232386,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.005688571,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.005715745,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0057417857,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0057523297,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0058023273,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0058219954,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.005846453,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0058755497,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0058884984,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0059058126,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.005939933,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.005974849,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.005989421,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0059973937,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006009925,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0060511515,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0060666893,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0061136773,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006131441,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006147424,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006167152,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0061832326,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006205499,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006226385,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0062725944,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.00682856,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.006856217,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0068707867,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0073772087,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007400071,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0074120327,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0074171457,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0074525494,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0074622626,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0074753896,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0074882656,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007498788,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0075154044,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007528801,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0075352634,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0075581935,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0075729946,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007590858,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007615162,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0076234057,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007648287,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0076564914,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007670737,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.0076967566,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007701051,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
0.007718474,c2,AtlasNet,seed_0,init_kai_normal,a+pcs_NA,
