layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer4.2.relu.position3x4,158.66657033579918,187.0,0.9473231306670555,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position3x5,162.87285078439297,195.0,0.9381932991785001,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position3x6,125.86071718095191,199.0,0.9692884498854552,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position4x0,89.6875238834942,202.0,1.0181604305925236,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position4x1,143.1805997818818,200.0,0.964677045227062,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position4x2,158.61035135871128,190.0,0.9547773543972837,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position4x3,152.25437180187515,185.0,0.957684174033426,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position4x4,157.28319214991106,188.0,0.9497251168878511,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position4x5,160.44899986292842,197.0,0.9417756976555937,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position4x6,123.741442882614,200.0,0.9715178285612525,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position5x0,80.55429923684932,201.0,1.0359793441105396,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position5x1,117.14093532650993,205.0,0.9861788678432266,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position5x2,143.47530397471502,197.0,0.9627272101717976,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position5x3,142.63761903917484,191.0,0.9625473354849378,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position5x4,144.51420589942782,194.0,0.9574433652269723,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position5x5,133.17300989823786,201.0,0.9648639238967074,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position5x6,106.24012771587277,201.0,0.9948163923574397,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position6x0,73.18994717455885,196.0,1.064291936491302,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position6x1,89.08801036443408,206.0,1.016561370727906,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position6x2,100.32942685576079,201.0,0.9910745289626173,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position6x3,101.63273119457962,197.0,0.9876659893086317,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position6x4,100.89713042763817,200.0,0.9898485435588738,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position6x5,92.88887157420328,201.0,1.004515612149677,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position6x6,85.11586283518098,198.0,1.0356572040746586,ResNet50,Object Classification,Supervised,PyTorch
